"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1500000US371190041011","Block Group 1; Census Tract 41.01; Mecklenburg County; North Carolina","1080","234","1023","203","763","204","111","107","0","14","0","14","0","14","71","133","78","72","0","14","78","72","57","84","0","14","0","14","0","14","0","14","0","14","0","14","57","84","57","84","0","14",
"1500000US371190041012","Block Group 2; Census Tract 41.01; Mecklenburg County; North Carolina","833","220","833","220","149","104","671","191","0","14","0","14","0","14","0","14","13","30","0","14","13","30","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190041021","Block Group 1; Census Tract 41.02; Mecklenburg County; North Carolina","1096","612","907","611","90","67","739","610","0","14","0","14","0","14","7","13","71","58","0","14","71","58","189","145","57","37","0","14","0","14","0","14","0","14","0","14","132","110","0","14","132","110",
"1500000US371190041022","Block Group 2; Census Tract 41.02; Mecklenburg County; North Carolina","1787","454","1729","457","1232","315","217","111","0","14","161","200","0","14","0","14","119","92","22","24","97","93","58","53","49","51","0","14","0","14","0","14","0","14","0","14","9","14","9","14","0","14",
"1500000US371190042001","Block Group 1; Census Tract 42; Mecklenburg County; North Carolina","533","252","428","226","89","85","339","211","0","14","0","14","0","14","0","14","0","14","0","14","0","14","105","144","88","120","0","14","0","14","0","14","0","14","17","24","0","14","0","14","0","14",
"1500000US371190042002","Block Group 2; Census Tract 42; Mecklenburg County; North Carolina","636","320","633","321","94","77","513","299","0","14","0","14","0","14","0","14","26","40","0","14","26","40","3","8","0","14","0","14","0","14","0","14","0","14","0","14","3","8","3","8","0","14",
"1500000US371190042003","Block Group 3; Census Tract 42; Mecklenburg County; North Carolina","421","217","384","200","27","41","332","187","0","14","1","3","0","14","0","14","24","35","0","14","24","35","37","38","0","14","20","29","0","14","0","14","0","14","17","25","0","14","0","14","0","14",
"1500000US371190042004","Block Group 4; Census Tract 42; Mecklenburg County; North Carolina","1100","444","959","433","234","154","603","338","0","14","0","14","0","14","0","14","122","197","0","14","122","197","141","132","71","122","0","14","0","14","0","14","0","14","70","72","0","14","0","14","0","14",
"1500000US371190043021","Block Group 1; Census Tract 43.02; Mecklenburg County; North Carolina","947","322","705","291","125","80","541","259","0","14","0","14","0","14","0","14","39","63","0","14","39","63","242","268","0","14","0","14","0","14","0","14","0","14","242","268","0","14","0","14","0","14",
"1500000US371190043022","Block Group 2; Census Tract 43.02; Mecklenburg County; North Carolina","2700","681","2459","656","149","92","2072","665","0","14","227","106","0","14","0","14","11","18","0","14","11","18","241","236","174","221","23","34","0","14","0","14","0","14","44","74","0","14","0","14","0","14",
"1500000US371190043023","Block Group 3; Census Tract 43.02; Mecklenburg County; North Carolina","920","358","852","340","49","123","715","285","0","14","0","14","0","14","0","14","88","120","0","14","88","120","68","111","68","111","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190043031","Block Group 1; Census Tract 43.03; Mecklenburg County; North Carolina","2962","568","2239","329","370","151","1468","305","0","14","272","115","0","14","74","99","55","79","0","14","55","79","723","585","0","14","0","14","19","26","0","14","0","14","638","577","66","63","63","61","3","9",
"1500000US371190043041","Block Group 1; Census Tract 43.04; Mecklenburg County; North Carolina","3384","717","2742","733","231","154","1761","646","0","14","590","300","0","14","0","14","160","142","0","14","160","142","642","361","6","11","0","14","0","14","0","14","0","14","636","363","0","14","0","14","0","14",
"1500000US371190043042","Block Group 2; Census Tract 43.04; Mecklenburg County; North Carolina","979","618","884","572","15","18","829","573","0","14","40","69","0","14","0","14","0","14","0","14","0","14","95","152","0","14","95","152","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190043061","Block Group 1; Census Tract 43.06; Mecklenburg County; North Carolina","1107","362","1012","378","158","106","665","306","0","14","0","14","0","14","0","14","189","170","0","14","189","170","95","104","0","14","0","14","0","14","0","14","0","14","95","104","0","14","0","14","0","14",
"1500000US371190043062","Block Group 2; Census Tract 43.06; Mecklenburg County; North Carolina","2835","1601","1696","1583","60","90","1549","1576","0","14","0","14","0","14","0","14","87","129","0","14","87","129","1139","535","0","14","0","14","0","14","0","14","0","14","980","507","159","217","46","63","113","154",
"1500000US371190043071","Block Group 1; Census Tract 43.07; Mecklenburg County; North Carolina","4766","1959","4448","1951","1053","561","3175","1901","0","14","197","191","0","14","0","14","23","31","0","14","23","31","318","260","72","51","4","10","0","14","0","14","0","14","242","261","0","14","0","14","0","14",
"1500000US371190044001","Block Group 1; Census Tract 44; Mecklenburg County; North Carolina","932","351","735","297","211","129","457","244","0","14","56","80","0","14","0","14","11","18","0","14","11","18","197","208","0","14","0","14","0","14","0","14","0","14","197","208","0","14","0","14","0","14",
"1500000US371190044002","Block Group 2; Census Tract 44; Mecklenburg County; North Carolina","1371","386","1174","293","51","61","1034","245","0","14","75","120","0","14","0","14","14","28","0","14","14","28","197","204","0","14","0","14","0","14","0","14","0","14","197","204","0","14","0","14","0","14",
"1500000US371190044003","Block Group 3; Census Tract 44; Mecklenburg County; North Carolina","1610","602","1369","441","292","180","1003","380","0","14","74","91","0","14","0","14","0","14","0","14","0","14","241","404","14","21","0","14","0","14","0","14","0","14","227","402","0","14","0","14","0","14",
"1500000US371190045001","Block Group 1; Census Tract 45; Mecklenburg County; North Carolina","1034","312","1034","312","101","143","914","276","0","14","0","14","0","14","0","14","19","30","0","14","19","30","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190045002","Block Group 2; Census Tract 45; Mecklenburg County; North Carolina","1203","368","1087","381","89","73","603","347","81","118","257","233","0","14","0","14","57","68","0","14","57","68","116","125","15","20","23","36","0","14","0","14","0","14","0","14","78","101","78","101","0","14",
"1500000US371190045003","Block Group 3; Census Tract 45; Mecklenburg County; North Carolina","921","414","915","414","289","197","526","296","0","14","21","27","0","14","0","14","79","118","0","14","79","118","6","11","6","11","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190046001","Block Group 1; Census Tract 46; Mecklenburg County; North Carolina","1279","503","1270","494","52","51","1218","492","0","14","0","14","0","14","0","14","0","14","0","14","0","14","9","21","0","14","9","21","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190046002","Block Group 2; Census Tract 46; Mecklenburg County; North Carolina","1164","334","1069","291","8","12","1061","290","0","14","0","14","0","14","0","14","0","14","0","14","0","14","95","138","0","14","0","14","0","14","0","14","0","14","84","139","11","17","0","14","11","17",
"1500000US371190047001","Block Group 1; Census Tract 47; Mecklenburg County; North Carolina","1699","258","1661","260","560","219","1006","311","0","14","19","26","8","20","0","14","68","46","5","13","63","47","38","37","8","13","11","28","0","14","8","20","0","14","7","16","4","9","4","9","0","14",
"1500000US371190048001","Block Group 1; Census Tract 48; Mecklenburg County; North Carolina","1055","343","951","325","81","71","859","332","0","14","0","14","0","14","0","14","11","18","11","18","0","14","104","110","11","20","1","2","0","14","0","14","0","14","92","108","0","14","0","14","0","14",
"1500000US371190048002","Block Group 2; Census Tract 48; Mecklenburg County; North Carolina","944","383","923","373","10","16","903","373","0","14","0","14","0","14","0","14","10","15","0","14","10","15","21","34","0","14","0","14","0","14","0","14","0","14","21","34","0","14","0","14","0","14",
"1500000US371190048003","Block Group 3; Census Tract 48; Mecklenburg County; North Carolina","866","216","858","214","57","67","779","215","0","14","0","14","0","14","0","14","22","29","0","14","22","29","8","14","8","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190049001","Block Group 1; Census Tract 49; Mecklenburg County; North Carolina","831","374","831","374","18","15","813","374","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190050001","Block Group 1; Census Tract 50; Mecklenburg County; North Carolina","1274","443","1269","443","59","30","1186","443","18","27","6","12","0","14","0","14","0","14","0","14","0","14","5","7","0","14","0","14","0","14","0","14","0","14","0","14","5","7","5","7","0","14",
"1500000US371190050002","Block Group 2; Census Tract 50; Mecklenburg County; North Carolina","1340","244","1265","242","439","205","651","179","0","14","98","71","0","14","16","22","61","66","42","59","19","31","75","57","37","47","0","14","0","14","0","14","0","14","38","40","0","14","0","14","0","14",
"1500000US371190051001","Block Group 1; Census Tract 51; Mecklenburg County; North Carolina","1259","408","1212","416","49","44","946","405","0","14","201","152","0","14","0","14","16","26","0","14","16","26","47","73","0","14","0","14","0","14","0","14","0","14","47","73","0","14","0","14","0","14",
"1500000US371190051002","Block Group 2; Census Tract 51; Mecklenburg County; North Carolina","1391","380","1304","391","231","212","1073","375","0","14","0","14","0","14","0","14","0","14","0","14","0","14","87","86","0","14","14","16","0","14","0","14","0","14","73","87","0","14","0","14","0","14",
"1500000US371190052001","Block Group 1; Census Tract 52; Mecklenburg County; North Carolina","501","197","365","104","10","11","355","103","0","14","0","14","0","14","0","14","0","14","0","14","0","14","136","196","0","14","0","14","0","14","0","14","0","14","136","196","0","14","0","14","0","14",
"1500000US371190052002","Block Group 2; Census Tract 52; Mecklenburg County; North Carolina","362","115","362","115","40","46","302","114","0","14","0","14","0","14","0","14","20","30","0","14","20","30","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190052003","Block Group 3; Census Tract 52; Mecklenburg County; North Carolina","1069","213","978","215","168","95","789","220","0","14","0","14","0","14","7","10","14","15","0","14","14","15","91","63","0","14","13","13","0","14","0","14","0","14","54","52","24","26","13","19","11","18",
"1500000US371190053011","Block Group 1; Census Tract 53.01; Mecklenburg County; North Carolina","3840","991","2751","660","350","196","2369","721","0","14","24","28","0","14","0","14","8","19","0","14","8","19","1089","801","126","121","17","25","16","29","0","14","0","14","716","770","214","241","214","241","0","14",
"1500000US371190053012","Block Group 2; Census Tract 53.01; Mecklenburg County; North Carolina","641","310","249","102","125","54","88","75","13","20","23","36","0","14","0","14","0","14","0","14","0","14","392","331","0","14","0","14","0","14","0","14","0","14","237","204","155","240","155","240","0","14",
"1500000US371190053051","Block Group 1; Census Tract 53.05; Mecklenburg County; North Carolina","1166","396","783","345","11","19","772","345","0","14","0","14","0","14","0","14","0","14","0","14","0","14","383","233","70","111","0","14","0","14","0","14","0","14","237","266","76","72","43","49","33","75",
"1500000US371190053052","Block Group 2; Census Tract 53.05; Mecklenburg County; North Carolina","1431","691","885","376","0","14","877","376","0","14","0","14","0","14","0","14","8","12","0","14","8","12","546","633","58","99","7","10","0","14","0","14","0","14","449","612","32","53","32","53","0","14",
"1500000US371190053053","Block Group 3; Census Tract 53.05; Mecklenburg County; North Carolina","1648","508","1285","439","43","60","1212","452","0","14","0","14","0","14","0","14","30","52","0","14","30","52","363","327","0","14","0","14","49","80","0","14","0","14","314","316","0","14","0","14","0","14",
"1500000US371190053061","Block Group 1; Census Tract 53.06; Mecklenburg County; North Carolina","579","213","419","143","49","41","363","139","0","14","0","14","0","14","0","14","7","11","0","14","7","11","160","143","0","14","0","14","41","81","0","14","0","14","119","121","0","14","0","14","0","14",
"1500000US371190053062","Block Group 2; Census Tract 53.06; Mecklenburg County; North Carolina","1679","429","866","299","151","96","715","285","0","14","0","14","0","14","0","14","0","14","0","14","0","14","813","294","6","15","0","14","78","130","0","14","0","14","729","283","0","14","0","14","0","14",
"1500000US371190053071","Block Group 1; Census Tract 53.07; Mecklenburg County; North Carolina","2224","436","1782","389","213","158","1391","349","0","14","75","83","0","14","0","14","103","113","0","14","103","113","442","288","5","3","0","14","0","14","0","14","0","14","437","288","0","14","0","14","0","14",
"1500000US371190053072","Block Group 2; Census Tract 53.07; Mecklenburg County; North Carolina","2220","490","1171","372","237","163","758","323","0","14","118","126","0","14","18","31","40","42","0","14","40","42","1049","405","71","75","0","14","0","14","0","14","0","14","898","345","80","127","80","127","0","14",
"1500000US371190053081","Block Group 1; Census Tract 53.08; Mecklenburg County; North Carolina","1659","405","768","296","21","20","678","259","0","14","68","100","0","14","0","14","1","4","0","14","1","4","891","327","71","114","0","14","0","14","0","14","0","14","748","326","72","86","72","86","0","14",
"1500000US371190053082","Block Group 2; Census Tract 53.08; Mecklenburg County; North Carolina","764","226","172","135","6","12","160","133","0","14","0","14","0","14","0","14","6","10","0","14","6","10","592","195","0","14","0","14","0","14","0","14","0","14","507","176","85","82","85","82","0","14",
"1500000US371190054031","Block Group 1; Census Tract 54.03; Mecklenburg County; North Carolina","4579","1406","3444","1174","333","205","2274","715","0","14","57","58","0","14","0","14","780","987","0","14","780","987","1135","847","581","799","0","14","0","14","9","15","0","14","361","240","184","249","184","249","0","14",
"1500000US371190054032","Block Group 2; Census Tract 54.03; Mecklenburg County; North Carolina","1424","448","880","250","251","151","543","180","14","21","72","130","0","14","0","14","0","14","0","14","0","14","544","339","4","8","0","14","0","14","0","14","0","14","537","341","3","6","3","6","0","14",
"1500000US371190054041","Block Group 1; Census Tract 54.04; Mecklenburg County; North Carolina","2285","543","1946","490","151","76","1700","459","0","14","78","95","0","14","0","14","17","27","0","14","17","27","339","257","127","138","0","14","0","14","0","14","0","14","212","177","0","14","0","14","0","14",
"1500000US371190054042","Block Group 2; Census Tract 54.04; Mecklenburg County; North Carolina","2154","408","1915","384","324","151","1458","346","11","19","69","77","0","14","20","33","33","35","7","11","26","31","239","164","5","7","0","14","0","14","0","14","0","14","234","164","0","14","0","14","0","14",
"1500000US371190054051","Block Group 1; Census Tract 54.05; Mecklenburg County; North Carolina","1441","548","1242","523","101","144","1085","550","0","14","0","14","0","14","0","14","56","86","0","14","56","86","199","192","0","14","0","14","0","14","0","14","0","14","192","192","7","11","2","3","5","9",
